_id,sid_comment,star,time,comment
,268,5,,"（打小人大佬之漫遊世界各地的一位小子ㄧ第四站）呢度可以體驗出呢整珍珠奶茶嘅一個呢體驗,製作嘅珍珠奶茶嘅興趣呢都係呢度發掘出嚟㗎喎,同埋呢度嗰啲當地嗰啲呢職員呢係可以呢早音信心咁樣呢搞啲細路點樣呢就要珍珠奶茶嘅,同埋呢度呢個體驗館呢可以見到呢點樣呢點樣整一個珍珠奶茶嘅,呢個體驗係超級好超級好玩㗎,我曾經喺呢度玩過呢點樣整個珍珠奶茶啦,玩到樂而忘返呢我唔記得咗返酒店添㗎添呀,真係靚唔捨得呢度添我只係玩到,我個仔最鍾意呢度呢呢度啲體驗,同埋呢套設施同埋設備,所以呢我過嚟咗呢度一定了一定要整呢珍珠奶茶啦,吳景珍珠奶茶點會呢呢個呢奇麗灣珍奶文化館呢？同埋呢度係講關於呢珍珠奶茶的歷史啦,其實呢個嘅珍珠奶茶歷史悠久嘅,所以你哋呢一年呢度呢一定睇下佢畀你先先先至去體驗活動啦,好唔好呀？"
,269,5,,第269篇評論找不到，得用RAWDATA回溯
,270,4,,第270篇評論找不到，得用RAWDATA回溯
,271,3,,第271篇評論找不到，得用RAWDATA回溯
,272,4,,第272篇評論找不到，得用RAWDATA回溯
,273,4,,第273篇評論找不到，得用RAWDATA回溯
,274,5,,第274篇評論找不到，得用RAWDATA回溯
,275,1,,一顆星都多了，完全不推薦，不要浪費時間來這裡排隊買個DIY課程，有人插隊要退DIY課程，員工還先服務插隊的，讓人感覺很差，那我們後面排隊的人是排心酸的嗎？整個動線亂七八糟，找不到上三樓的地方，詢問工作人員，就只說那裡有上三樓樓梯，好不容易找到，要從三樓下來又下不來，樓梯走到二樓又被鎖住，只能再走回三樓坐電梯或是下到一樓再爬一次樓梯到二樓樓梯被客人打翻的珍奶放了一個多小時也沒人清，任由每個人這樣踩一點半DIY課程，說好開始十分鐘前集合，一堆人在外面等，完全沒有任何一個工作人員出來處理，好不容易有人出來，排到後居然說我買的課程在外面，那我們外面處理的工作人員呢？開始的DIY，又說要下一樓換珍奶，我只能說這裡動線亂七八糟，我就在這裡爬上爬下就夠了，他們知道會來這裡的幾乎都帶著孩子嗎？我要扛著孩子爬上爬下，是想要爸媽累死嗎？然後講了兩三種珍珠，結果是只能做芒果口味，那其他講心酸嗎？真的想快結束走人了，花了399只有在那裡搓粉圓，，而且感覺就在路邊用，買最貴的DIY，結果做的途中，一堆路人走來走去，還有路人直接坐在旁邊，超級不值得的DIY身為旅遊業者，想說自己來踩線看一下，結果失望透了，以後絕對不會推薦旅遊團和朋友來這裡，團排來這裡只能自己砸腳，太瞎的地方，瞎到還沒離開已經忍不住給負評了
,276,3,,第276篇評論找不到，得用RAWDATA回溯
,277,5,,第277篇評論找不到，得用RAWDATA回溯
,278,5,,第278篇評論找不到，得用RAWDATA回溯
,279,3,,路過可以進去看看，如果沒有要體驗DIY的話，不認為這是一個需要特地前往的景點，一樓大廳個人覺得油煙味有點重⋯⋯珍奶可以看看照片就好囉！因為就是裝在燈泡造型瓶裡的珍奶，沒有什麼特別的。
,280,5,,第280篇評論找不到，得用RAWDATA回溯
,281,5,,第281篇評論找不到，得用RAWDATA回溯
,282,2,,第282篇評論找不到，得用RAWDATA回溯
,283,4,,第283篇評論找不到，得用RAWDATA回溯
,284,5,,第284篇評論找不到，得用RAWDATA回溯
,285,4,,第285篇評論找不到，得用RAWDATA回溯
,286,4,,第286篇評論找不到，得用RAWDATA回溯
,287,3,,第287篇評論找不到，得用RAWDATA回溯
,288,5,,第288篇評論找不到，得用RAWDATA回溯
,289,5,,第289篇評論找不到，得用RAWDATA回溯
,290,2,,這裡真的是騙很大的觀光工廠，真正參觀的地方很少，幾乎可以說沒什麼東西參觀，就直接到購物的地方。賣珍珠的攤位有讓人試喝珍奶，用最小的紙杯裝的試喝杯，裡面大約放3顆的珍珠再加1口奶茶，喝起來味道普通。我兒子喝完要再拿1杯給家人，攤位的服務員就說:弟弟，你剛剛好像已經來過了喔！雖然後來還是有給，但是給人有小氣的感覺，很怕人喝一樣。餐飲區有賣珍珠撞奶，500cc小小一杯就要65元，價格十分不親民，也沒有很好喝。整間來說就是看到人很多，本來還有些期待，但實際上去過後，是不會再想去第二次。
,291,2,,第291篇評論找不到，得用RAWDATA回溯
,292,1,,第292篇評論找不到，得用RAWDATA回溯
,293,1,,第293篇評論找不到，得用RAWDATA回溯
,294,4,,第294篇評論找不到，得用RAWDATA回溯
,295,5,,第295篇評論找不到，得用RAWDATA回溯
,296,2,,第296篇評論找不到，得用RAWDATA回溯
,297,5,,第297篇評論找不到，得用RAWDATA回溯
,298,4,,第298篇評論找不到，得用RAWDATA回溯
,299,5,,第299篇評論找不到，得用RAWDATA回溯
,300,1,,第300篇評論找不到，得用RAWDATA回溯
,301,5,,第301篇評論找不到，得用RAWDATA回溯
,302,3,,第302篇評論找不到，得用RAWDATA回溯
,303,4,,第303篇評論找不到，得用RAWDATA回溯
,304,1,,既然業主回覆，那我也再詳細的描述一下，為了小禮物大家狂刷5顆星是你們的政策，高評價不是真實的顧客回饋，請問這樣有什麼意義？為什麼這部分沒有解釋清楚？我承認我是看google評價高，特別開車過去看看，但是真的沒有4.1顆星那麼高的水準，一樓有自助餐跟門市部販賣東西，但也沒什麼特色，二樓的文化館小小的，並沒有想像中的精彩，這才是顧客的真實回饋，也不是只有我反應這個問題，不知業主特別針對我回覆是什麼心態？我沒有玩珍奶DIY或闖關遊戲，我們去的當下也沒有開放體驗，所以我們逛完二樓，在一樓晃了一下販賣部後就離開了，用珍珠來吸引觀光客，缺賣一堆不相關的商品，所謂的文化館，一點歷史考證都沒有，茶葉區也只是放了幾個茶葉罐，也沒有特別說明跟珍珠如何調配等字眼，更傻眼的是到了文化館後面，還有一堆建議加盟的東西？原本兩顆星是看在有冷氣跟建築物漂亮，現在連一顆星都不想給了。我的結論還是一樣，順路可以逛逛，但不用特別跑過去。
,305,3,,如果你喜歡珍奶，想了解他～或者是想吃飯一下，或者有小孩想帶進去，可能就比較適合！不然真的是買一下東西拍幾張照片就差不多嘍，加上廁所沒冷氣所以超級熱～而且大部分東西都有防腐劑跟色素看了以後就覺得好像不用特別在這邊買，反正外面要吃買的應該也差不多！不過我還蠻喜歡用餐氣氛的～gomaji 355午餐吃到飽，一個大燈泡奶茶無限喝，雖然一杯喝完的沒幾個⋯一堆人沒喝幾口甚至沒喝整個覺得好可惜，不然珍珠很好咬耶～雖然奶茶不是我的菜！其他小菜感覺CP不錯～每個口味都尚可，小菜、燙青菜，主餐外的選擇～不過咖啡像3合一、飲料也不優就不特別推了！*建議餐廳業者可以問一下客戶是否要燈泡珍奶或者先給半杯再續，否則倒掉浪費又傷本，而且內用應該換環保吸管嘍！
,306,4,,第306篇評論找不到，得用RAWDATA回溯
,307,3,,第307篇評論找不到，得用RAWDATA回溯
,308,5,,第308篇評論找不到，得用RAWDATA回溯
,309,2,,第309篇評論找不到，得用RAWDATA回溯
,310,3,,第310篇評論找不到，得用RAWDATA回溯
,311,4,,趣奇麗灣尋寶的活動挺有趣的，還有製作珍珠奶茶的DIY課程，講解的很仔細適合帶小朋友來玩西餐廳份量較少，對男生來說可能吃不飽，不過一旁有自助吧還算不錯建議戶外區的草堆要整理了
,312,3,,第312篇評論找不到，得用RAWDATA回溯
,313,5,,第313篇評論找不到，得用RAWDATA回溯
,314,4,,第314篇評論找不到，得用RAWDATA回溯
,315,5,,第315篇評論找不到，得用RAWDATA回溯
,316,5,,第316篇評論找不到，得用RAWDATA回溯
,317,5,,第317篇評論找不到，得用RAWDATA回溯
,318,5,,第318篇評論找不到，得用RAWDATA回溯
,319,5,,第319篇評論找不到，得用RAWDATA回溯
,320,5,,第320篇評論找不到，得用RAWDATA回溯
,321,5,,第321篇評論找不到，得用RAWDATA回溯
,322,5,,第322篇評論找不到，得用RAWDATA回溯
,323,5,,第323篇評論找不到，得用RAWDATA回溯
,324,5,,免門票、內販售的商品價格算很合理，每一位服務人員熱忱親切為你解說、為你介紹，滿$200孩童可免費在三樓兒童樂園暢玩一小時，記得要穿襪子，商品部有販售襪子，一雙$30不會太坑人！餐廳價格非常實在，下午茶只要$250自助式，如果不餓也有$88午茶、一杯燈泡珍奶、餅乾，因不愛甜飲，服務人員竟然主動協助泡無糖的，實在很感謝，是一個好去處！路過會想二訪真心建議拜託改善：一樓餐廳的油煙設計有待加強，開放式廚房炸檯，坐在餐廳可以聞到非常濃郁的油煙味，離開後，衣服、頭髮都是油煙味，抽油排煙設備需要再加強。
,325,5,,第325篇評論找不到，得用RAWDATA回溯
,326,5,,第326篇評論找不到，得用RAWDATA回溯
,327,5,,第327篇評論找不到，得用RAWDATA回溯
,328,4,,第328篇評論找不到，得用RAWDATA回溯
,329,5,,第329篇評論找不到，得用RAWDATA回溯
,330,4,,第330篇評論找不到，得用RAWDATA回溯
,331,5,,第331篇評論找不到，得用RAWDATA回溯
,332,2,,真覺得不要被網路上那些部落客騙了，雖然GOOGLE地圖的評論也不一定就是真的!但至少沒網路部落客寫得這麼誇張~前些時候來這裡逛逛～這邊好停車，不管是大車小車機車都很方便停放。參觀區域主要是介紹珍奶簡介還有創業館，但裡面有些東西被破壞或是有些東西已有損壞讓人覺得有點可惜，另外有戶外區可惜因為下大雨無法出去走走看看。而館內的分享市集就是賣周邊商品還有其他外面都可看到商品為主，有些他們自己生產的周邊有不錯的可以來看看逛逛購買。DIY體驗倒是沒機會參與，這部份參考過網路部落客介紹倒是沒太大興趣，可能有帶小朋友一起去參與會比較有趣。館內餐飲部份分為兩區，一區平價風，另一區價格偏高的吃到飽(另主打燈泡珍奶喝到飽)。由於還沒吃又好奇有名的燈泡珍奶，所以選擇吃到飽，結果主菜真是讓我深深覺得是否遇到詐騙集團，我知道觀光景點價位都不便宜，所以最後因為服務人員的大力推銷以及圖片餐點感覺不錯，想說都來這了就吃吃看吧！對於任何一家餐點圖片多數是僅供參考，但是既然強調是專業主廚烹調，至少端出來給客人時，也不能與圖片差異那麼大，比簡餐還簡陋，讓我們真的很傻眼，原本也要好好反映一下，當下剛好附近一家人也因為餐點跟現場服務人員反映連主管都出來了，卡在那好一會了，想想算了，外加幫我們服務的人員態度很好，我們想想算了，所以直接在評論這邊發表一下看法，對於餐點部份真得很不ok，連主打的燈泡珍奶也覺得普普，果然景點吃到飽的不用太過於期待，但出來的菜色真的是近期遇到最傻眼的，至少這兩樣主菜建議還是不要期待會很好。結論：館內其他地方還是可以來看看逛逛，只是餐點方面平價區可能比較不會讓人傻眼吧，不過這邊可能比較適合親子來參與DIY還有好像有小孩有樂區，一般人沒帶小孩的話，逛一下其實就結束了！
,333,5,,第333篇評論找不到，得用RAWDATA回溯
,334,4,,第334篇評論找不到，得用RAWDATA回溯
,335,4,,第335篇評論找不到，得用RAWDATA回溯
,336,5,,一開始進去想說只是一個普通的珍奶文化館沒想到一到那，有非常多的停車位，完全不怕沒地方停車啊!走進去，映入眼簾的是兩座可愛的公仔，珍珍和珠珠。裡面和我想像的不一樣，裡面介紹了許多有關珍珠的知識而且還很好拍照，它還可以試吃他們賣的珍珠。甜而不膩還十分的Q彈，一定要買幾包回家試試看喔!逛累了，怎麼辦? 只能涼拌炒雞蛋嗎?不。 裡面還提供了讓大家休息的地方，還有賣燈泡造型的珍奶喔!現在就趕快過去參觀喔!我的分享就到這 拜啦!
,337,2,,第337篇評論找不到，得用RAWDATA回溯
,338,3,,第338篇評論找不到，得用RAWDATA回溯
,339,4,,第339篇評論找不到，得用RAWDATA回溯
,340,4,,裡面基本上賣吃的珍珠好吃珍珠雪餅也很好吃不過一下就逛完了
,341,5,,第341篇評論找不到，得用RAWDATA回溯
,342,5,,第342篇評論找不到，得用RAWDATA回溯
,343,4,,第343篇評論找不到，得用RAWDATA回溯
,344,3,,第344篇評論找不到，得用RAWDATA回溯
,345,5,,第345篇評論找不到，得用RAWDATA回溯
,346,3,,第346篇評論找不到，得用RAWDATA回溯
,347,5,,第347篇評論找不到，得用RAWDATA回溯
,348,5,,第348篇評論找不到，得用RAWDATA回溯
,349,3,,第349篇評論找不到，得用RAWDATA回溯
,350,3,,第350篇評論找不到，得用RAWDATA回溯
,351,5,,第351篇評論找不到，得用RAWDATA回溯
,352,5,,第352篇評論找不到，得用RAWDATA回溯
,353,3,,第353篇評論找不到，得用RAWDATA回溯
,354,3,,第354篇評論找不到，得用RAWDATA回溯
,355,5,,第355篇評論找不到，得用RAWDATA回溯
,356,4,,第356篇評論找不到，得用RAWDATA回溯
,357,4,,第357篇評論找不到，得用RAWDATA回溯
,358,5,,第358篇評論找不到，得用RAWDATA回溯
,359,3,,第359篇評論找不到，得用RAWDATA回溯
,360,5,,第360篇評論找不到，得用RAWDATA回溯
,361,3,,第361篇評論找不到，得用RAWDATA回溯
,362,4,,第362篇評論找不到，得用RAWDATA回溯
,363,4,,為了燈泡奶茶來的～現場有分較便宜的速食區：台式漢堡是用刈包裡面包豬排雞排 等還有生菜蠻特別的算好吃！另一個是吃到飽屬於高價位的餐廳區但一不小心速食那邊吃了太飽！又發現其實燈泡珍珠奶茶只能現場食用不能帶走不想再花時間坐在那邊喝～覺得很可惜⋯所以沒有喝到就匆匆離開只好買了外帶杯路上喝😂下次還記得先去喝一杯拍個照再出來走走晃晃希望可以有直接購買燈泡杯的窗口帶回家紀念
,364,4,,第364篇評論找不到，得用RAWDATA回溯
,365,4,,第365篇評論找不到，得用RAWDATA回溯
,366,3,,第366篇評論找不到，得用RAWDATA回溯
,367,1,,第367篇評論找不到，得用RAWDATA回溯
,368,5,,第368篇評論找不到，得用RAWDATA回溯
,369,5,,第369篇評論找不到，得用RAWDATA回溯
,370,2,,第370篇評論找不到，得用RAWDATA回溯
,371,4,,第371篇評論找不到，得用RAWDATA回溯
,372,5,,第372篇評論找不到，得用RAWDATA回溯
,373,4,,第373篇評論找不到，得用RAWDATA回溯
,374,4,,蘇澳一個點綴行程的地方服務人員很親切對適合帶喜歡喝珍奶的人來走走伴手禮品項選擇多二樓有介紹珍奶發展使還有製作過程
,375,4,,第375篇評論找不到，得用RAWDATA回溯
,376,5,,第376篇評論找不到，得用RAWDATA回溯
,377,5,,第377篇評論找不到，得用RAWDATA回溯
,378,3,,第378篇評論找不到，得用RAWDATA回溯
,379,3,,第379篇評論找不到，得用RAWDATA回溯
,380,2,,服務台兩名服務人員專業度不足～候補DIY課程剛開始說明13：00開始候補～需現場排隊，之後卻又讓其他客人先行紙本登記候補，流程不明 語音導覽卡明明就是一個line帳號可索取一張，主動向服務台領取卻又說「每個人都有一隻手機」應以4人為一組領取一張而已，服務台自訂規矩讓消費者覺得莫名奇妙唯一覺得DIY珍奶課程（$230/1份）的講師認真講解，是唯一優良之處～
,381,5,,第381篇評論找不到，得用RAWDATA回溯
,382,1,,第382篇評論找不到，得用RAWDATA回溯
,383,5,,第383篇評論找不到，得用RAWDATA回溯
,384,5,,第384篇評論找不到，得用RAWDATA回溯
,385,2,,第385篇評論找不到，得用RAWDATA回溯
,386,4,,第386篇評論找不到，得用RAWDATA回溯
,387,5,,第387篇評論找不到，得用RAWDATA回溯
,388,1,,第388篇評論找不到，得用RAWDATA回溯
,389,2,,第389篇評論找不到，得用RAWDATA回溯
,390,5,,第390篇評論找不到，得用RAWDATA回溯
,391,5,,第391篇評論找不到，得用RAWDATA回溯
,392,3,,第392篇評論找不到，得用RAWDATA回溯
,393,1,,第393篇評論找不到，得用RAWDATA回溯
,394,5,,第394篇評論找不到，得用RAWDATA回溯
,395,5,,第395篇評論找不到，得用RAWDATA回溯
,396,5,,第396篇評論找不到，得用RAWDATA回溯
,397,5,,第397篇評論找不到，得用RAWDATA回溯
,398,4,,第398篇評論找不到，得用RAWDATA回溯
,399,5,,第399篇評論找不到，得用RAWDATA回溯
,400,3,,第400篇評論找不到，得用RAWDATA回溯
,401,3,,第401篇評論找不到，得用RAWDATA回溯
,402,4,,第402篇評論找不到，得用RAWDATA回溯
,403,5,,第403篇評論找不到，得用RAWDATA回溯
,404,3,,第404篇評論找不到，得用RAWDATA回溯
,405,5,,第405篇評論找不到，得用RAWDATA回溯
,406,3,,第406篇評論找不到，得用RAWDATA回溯
,407,5,,第407篇評論找不到，得用RAWDATA回溯
,408,4,,第408篇評論找不到，得用RAWDATA回溯
,409,3,,第409篇評論找不到，得用RAWDATA回溯
,410,3,,第410篇評論找不到，得用RAWDATA回溯
,411,5,,第411篇評論找不到，得用RAWDATA回溯
,412,1,,第412篇評論找不到，得用RAWDATA回溯
,413,5,,第413篇評論找不到，得用RAWDATA回溯
,414,5,,5點半休館沒有強制趕人但還是要自動自發時間到自己離開  不要造成人家營業困擾~館內雖然沒什麼東西可以拍但還是可以看相關簡介增加些知識裡面商場賣的蔬果珍珠奶茶$59還不錯喝~比夜市賣彩色珍珠$80還來的便宜比綺麗園區還推~!
,415,5,,第415篇評論找不到，得用RAWDATA回溯
,416,5,,第416篇評論找不到，得用RAWDATA回溯
,417,2,,第417篇評論找不到，得用RAWDATA回溯
,418,5,,第418篇評論找不到，得用RAWDATA回溯
,419,5,,第419篇評論找不到，得用RAWDATA回溯
,420,5,,第420篇評論找不到，得用RAWDATA回溯
,421,2,,第421篇評論找不到，得用RAWDATA回溯
,422,3,,第422篇評論找不到，得用RAWDATA回溯
,423,5,,第423篇評論找不到，得用RAWDATA回溯
,424,5,,第424篇評論找不到，得用RAWDATA回溯
,425,5,,第425篇評論找不到，得用RAWDATA回溯
,426,1,,第426篇評論找不到，得用RAWDATA回溯
,427,5,,第427篇評論找不到，得用RAWDATA回溯
,428,5,,第428篇評論找不到，得用RAWDATA回溯
,429,3,,第429篇評論找不到，得用RAWDATA回溯
,430,4,,第430篇評論找不到，得用RAWDATA回溯
,431,5,,第431篇評論找不到，得用RAWDATA回溯
,432,1,,第432篇評論找不到，得用RAWDATA回溯
,433,4,,第433篇評論找不到，得用RAWDATA回溯
,434,1,,第434篇評論找不到，得用RAWDATA回溯
,435,3,,第435篇評論找不到，得用RAWDATA回溯
,436,3,,第436篇評論找不到，得用RAWDATA回溯
,437,3,,第437篇評論找不到，得用RAWDATA回溯
,438,3,,第438篇評論找不到，得用RAWDATA回溯
,439,5,,第439篇評論找不到，得用RAWDATA回溯
,440,2,,第440篇評論找不到，得用RAWDATA回溯
,441,2,,第441篇評論找不到，得用RAWDATA回溯
,442,1,,第442篇評論找不到，得用RAWDATA回溯
,443,1,,第443篇評論找不到，得用RAWDATA回溯
,444,3,,第444篇評論找不到，得用RAWDATA回溯
,445,5,,第445篇評論找不到，得用RAWDATA回溯
,446,5,,第446篇評論找不到，得用RAWDATA回溯
,447,3,,第447篇評論找不到，得用RAWDATA回溯
,448,5,,第448篇評論找不到，得用RAWDATA回溯
,449,5,,第449篇評論找不到，得用RAWDATA回溯
,450,4,,第450篇評論找不到，得用RAWDATA回溯
,451,5,,第451篇評論找不到，得用RAWDATA回溯
,452,2,,第452篇評論找不到，得用RAWDATA回溯
,453,3,,第453篇評論找不到，得用RAWDATA回溯
,454,2,,第454篇評論找不到，得用RAWDATA回溯
,455,5,,第455篇評論找不到，得用RAWDATA回溯
,456,5,,第456篇評論找不到，得用RAWDATA回溯
,457,3,,第457篇評論找不到，得用RAWDATA回溯
,458,4,,第458篇評論找不到，得用RAWDATA回溯
,459,3,,第459篇評論找不到，得用RAWDATA回溯
,460,5,,第460篇評論找不到，得用RAWDATA回溯
,461,4,,第461篇評論找不到，得用RAWDATA回溯
,462,5,,第462篇評論找不到，得用RAWDATA回溯
,463,3,,第463篇評論找不到，得用RAWDATA回溯
,464,5,,第464篇評論找不到，得用RAWDATA回溯
,465,5,,第465篇評論找不到，得用RAWDATA回溯
,466,5,,第466篇評論找不到，得用RAWDATA回溯
,467,2,,第467篇評論找不到，得用RAWDATA回溯
,468,4,,第468篇評論找不到，得用RAWDATA回溯
,469,3,,第469篇評論找不到，得用RAWDATA回溯
,470,5,,第470篇評論找不到，得用RAWDATA回溯
,471,2,,第471篇評論找不到，得用RAWDATA回溯
,472,5,,第472篇評論找不到，得用RAWDATA回溯
,473,4,,第473篇評論找不到，得用RAWDATA回溯
,474,2,,第474篇評論找不到，得用RAWDATA回溯
,475,4,,第475篇評論找不到，得用RAWDATA回溯
,476,3,,第476篇評論找不到，得用RAWDATA回溯
,477,3,,第477篇評論找不到，得用RAWDATA回溯
,478,4,,第478篇評論找不到，得用RAWDATA回溯
,479,2,,第479篇評論找不到，得用RAWDATA回溯
,480,3,,第480篇評論找不到，得用RAWDATA回溯
,481,5,,第481篇評論找不到，得用RAWDATA回溯
,482,2,,齁氣氣氣氣氣去自助 bar 劃位兩個員工在櫃檯吵架是哪招？速食區人很多，但出餐速度很慢東西都從工作區做好拿出來了櫃檯不把餐送出來然後放著整個大廳爆炸多人 不過 2F 的展覽還 ... 勉強可以
,483,3,,第483篇評論找不到，得用RAWDATA回溯
,484,5,,第484篇評論找不到，得用RAWDATA回溯
,485,4,,第485篇評論找不到，得用RAWDATA回溯
,486,1,,第486篇評論找不到，得用RAWDATA回溯
,487,3,,第487篇評論找不到，得用RAWDATA回溯
,488,4,,第488篇評論找不到，得用RAWDATA回溯
,489,5,,2018/12月底一訪覺得比起「文化館」，營利的感覺更濃厚，雖然參觀不需要門票但一樓全都是在買東西，且賣的商品大部分都與珍奶不相關。二樓是介紹一些珍奶的歷史文化，但規劃有待加強，記得展區有一排放了幾桶看起來是現成商品的彩色粉圓（？），但仔細找了周圍完全沒看到任何說明，當時就很問號這些東西放在這裡做什麼。不過評論有送禮物，所以我就乖乖填五星了∠( ᐛ 」∠)＿還是有優點啦像是停車很方便、不用門票、建築很美可以拍照、周圍還有很多觀光工廠，可以選定幾個一起逛，我覺得這裡順便逛一下還是蠻有趣的，但專程過來就不必了。
,490,5,,第490篇評論找不到，得用RAWDATA回溯
,491,1,,第491篇評論找不到，得用RAWDATA回溯
,492,5,,第492篇評論找不到，得用RAWDATA回溯
,493,4,,第493篇評論找不到，得用RAWDATA回溯
,494,4,,第494篇評論找不到，得用RAWDATA回溯
,495,5,,第495篇評論找不到，得用RAWDATA回溯
,496,1,,第496篇評論找不到，得用RAWDATA回溯
,497,5,,第497篇評論找不到，得用RAWDATA回溯
,498,5,,第498篇評論找不到，得用RAWDATA回溯
,499,2,,第499篇評論找不到，得用RAWDATA回溯
,500,4,,第500篇評論找不到，得用RAWDATA回溯
,501,4,,第501篇評論找不到，得用RAWDATA回溯
,502,5,,第502篇評論找不到，得用RAWDATA回溯
,503,3,,第503篇評論找不到，得用RAWDATA回溯
,504,2,,第504篇評論找不到，得用RAWDATA回溯
,505,4,,第505篇評論找不到，得用RAWDATA回溯
,506,3,,第506篇評論找不到，得用RAWDATA回溯
,507,3,,第507篇評論找不到，得用RAWDATA回溯
,508,1,,第508篇評論找不到，得用RAWDATA回溯
,509,5,,第509篇評論找不到，得用RAWDATA回溯
,510,4,,第510篇評論找不到，得用RAWDATA回溯
,511,1,,做飲料的店員態度超級差飲料超慢到 還用摔的不開心的應該是我吧點個烤雞餐一下還在烤 一下要來了就是沒有已經好了的答案永遠都是一拖再拖沒有多過分的要求只要求主餐準時 就這麼簡單
,512,2,,第512篇評論找不到，得用RAWDATA回溯
,513,4,,第513篇評論找不到，得用RAWDATA回溯
,514,5,,第514篇評論找不到，得用RAWDATA回溯
,515,5,,第515篇評論找不到，得用RAWDATA回溯
,516,5,,第516篇評論找不到，得用RAWDATA回溯
,517,3,,還不錯 拍照參觀 買奶茶蔬果珍奶 不是彩色的等超久 後面的都好了就我的最久 地瓜味道很濃在買一次我會選其他的試試看
,518,4,,第518篇評論找不到，得用RAWDATA回溯
,519,3,,第519篇評論找不到，得用RAWDATA回溯
,520,5,,第520篇評論找不到，得用RAWDATA回溯
,521,5,,第521篇評論找不到，得用RAWDATA回溯
,522,2,,第522篇評論找不到，得用RAWDATA回溯
,523,3,,第523篇評論找不到，得用RAWDATA回溯
,524,5,,第524篇評論找不到，得用RAWDATA回溯
,525,5,,第525篇評論找不到，得用RAWDATA回溯
,526,5,,第526篇評論找不到，得用RAWDATA回溯
,527,5,,第527篇評論找不到，得用RAWDATA回溯
,528,3,,第528篇評論找不到，得用RAWDATA回溯
,529,4,,第529篇評論找不到，得用RAWDATA回溯
,530,5,,第530篇評論找不到，得用RAWDATA回溯
,531,4,,第531篇評論找不到，得用RAWDATA回溯
,532,2,,第532篇評論找不到，得用RAWDATA回溯
,533,3,,第533篇評論找不到，得用RAWDATA回溯
,534,3,,第534篇評論找不到，得用RAWDATA回溯
,535,5,,第535篇評論找不到，得用RAWDATA回溯
,536,1,,第536篇評論找不到，得用RAWDATA回溯
,537,5,,第537篇評論找不到，得用RAWDATA回溯
,538,1,,珍奶普普沒說特別好喝可是下午茶的餐點真的不好吃而且種類也非常少人手超級不足飲料機幾乎沒補滿過一直空完全不想再來第二次
,539,3,,第539篇評論找不到，得用RAWDATA回溯
,540,2,,第540篇評論找不到，得用RAWDATA回溯
,541,5,,第541篇評論找不到，得用RAWDATA回溯
,542,3,,第542篇評論找不到，得用RAWDATA回溯
,543,5,,第543篇評論找不到，得用RAWDATA回溯
,544,1,,第544篇評論找不到，得用RAWDATA回溯
,545,3,,一顆星給珍奶 一顆星給環境 一顆星給一個綠色衣服包頭阿姨豬排不好吃 雞排還行 送餐速度超慢一小時了餐還沒來 還好有自助吧服務人員態度差 飲料放超大力 嚇到孕婦🤰但是阿姨態度非常好有壓到一點驚
,546,1,,第546篇評論找不到，得用RAWDATA回溯
,547,5,,第547篇評論找不到，得用RAWDATA回溯
,548,4,,第548篇評論找不到，得用RAWDATA回溯
,549,1,,第549篇評論找不到，得用RAWDATA回溯
,550,4,,第550篇評論找不到，得用RAWDATA回溯
,551,2,,第551篇評論找不到，得用RAWDATA回溯
,552,1,,第552篇評論找不到，得用RAWDATA回溯
,553,4,,手作DIY體驗讚讚👍珍奶真的好喝也有DIY套組可以買回家玩😳廁所沒冷氣，上面有文化館但蠻快就逛完有餐廳可以直接坐著喝珍奶但燈泡珍奶必須內用，不能帶走
,554,5,,第554篇評論找不到，得用RAWDATA回溯
,555,4,,第555篇評論找不到，得用RAWDATA回溯
,556,4,,第556篇評論找不到，得用RAWDATA回溯
,557,1,,飲料做很慢(疑似漏單)結帳人員態度不好冷氣不夠涼垃圾桶是簡體字
,558,4,,第558篇評論找不到，得用RAWDATA回溯
,559,4,,第559篇評論找不到，得用RAWDATA回溯
,560,3,,第560篇評論找不到，得用RAWDATA回溯
,561,1,,第561篇評論找不到，得用RAWDATA回溯
,562,1,,第562篇評論找不到，得用RAWDATA回溯
,563,4,,第563篇評論找不到，得用RAWDATA回溯
,564,1,,第564篇評論找不到，得用RAWDATA回溯
,565,1,,第565篇評論找不到，得用RAWDATA回溯
,566,3,,第566篇評論找不到，得用RAWDATA回溯
,567,5,,第567篇評論找不到，得用RAWDATA回溯
,568,2,,第568篇評論找不到，得用RAWDATA回溯
,569,4,,第569篇評論找不到，得用RAWDATA回溯
,570,5,,第570篇評論找不到，得用RAWDATA回溯
,571,4,,第571篇評論找不到，得用RAWDATA回溯
,572,5,,第572篇評論找不到，得用RAWDATA回溯
,573,5,,第573篇評論找不到，得用RAWDATA回溯
,574,2,,第574篇評論找不到，得用RAWDATA回溯
,575,3,,第575篇評論找不到，得用RAWDATA回溯
,576,4,,第576篇評論找不到，得用RAWDATA回溯
,577,5,,第577篇評論找不到，得用RAWDATA回溯
,578,3,,第578篇評論找不到，得用RAWDATA回溯
,579,5,,第579篇評論找不到，得用RAWDATA回溯
,580,5,,第580篇評論找不到，得用RAWDATA回溯
,581,5,,第581篇評論找不到，得用RAWDATA回溯
,582,2,,第582篇評論找不到，得用RAWDATA回溯
,583,5,,第583篇評論找不到，得用RAWDATA回溯
